Winner,title_bout,B_avg_KD,B_avg_opp_KD,B_avg_SIG_STR_pct,B_avg_opp_SIG_STR_pct,B_avg_TD_pct,B_avg_opp_TD_pct,B_avg_SUB_ATT,B_avg_opp_SUB_ATT,B_avg_REV,B_avg_opp_REV,B_avg_SIG_STR_att,B_avg_SIG_STR_landed,B_avg_opp_SIG_STR_att,B_avg_opp_SIG_STR_landed,B_avg_TOTAL_STR_att,B_avg_TOTAL_STR_landed,B_avg_opp_TOTAL_STR_att,B_avg_opp_TOTAL_STR_landed,B_avg_TD_att,B_avg_TD_landed,B_avg_opp_TD_att,B_avg_opp_TD_landed,B_avg_HEAD_att,B_avg_HEAD_landed,B_avg_opp_HEAD_att,B_avg_opp_HEAD_landed,B_avg_BODY_att,B_avg_BODY_landed,B_avg_opp_BODY_att,B_avg_opp_BODY_landed,B_avg_LEG_att,B_avg_LEG_landed,B_avg_opp_LEG_att,B_avg_opp_LEG_landed,B_avg_DISTANCE_att,B_avg_DISTANCE_landed,B_avg_opp_DISTANCE_att,B_avg_opp_DISTANCE_landed,B_avg_CLINCH_att,B_avg_CLINCH_landed,B_avg_opp_CLINCH_att,B_avg_opp_CLINCH_landed,B_avg_GROUND_att,B_avg_GROUND_landed,B_avg_opp_GROUND_att,B_avg_opp_GROUND_landed,B_avg_CTRL_time(seconds),B_avg_opp_CTRL_time(seconds),B_total_time_fought(seconds),B_total_rounds_fought,B_total_title_bouts,B_current_win_streak,B_current_lose_streak,B_longest_win_streak,B_wins,B_losses,B_draw,B_win_by_Decision_Majority,B_win_by_Decision_Split,B_win_by_Decision_Unanimous,B_win_by_KO/TKO,B_win_by_Submission,B_win_by_TKO_Doctor_Stoppage,B_Height_cms,B_Reach_cms,B_Weight_lbs,R_avg_KD,R_avg_opp_KD,R_avg_SIG_STR_pct,R_avg_opp_SIG_STR_pct,R_avg_TD_pct,R_avg_opp_TD_pct,R_avg_SUB_ATT,R_avg_opp_SUB_ATT,R_avg_REV,R_avg_opp_REV,R_avg_SIG_STR_att,R_avg_SIG_STR_landed,R_avg_opp_SIG_STR_att,R_avg_opp_SIG_STR_landed,R_avg_TOTAL_STR_att,R_avg_TOTAL_STR_landed,R_avg_opp_TOTAL_STR_att,R_avg_opp_TOTAL_STR_landed,R_avg_TD_att,R_avg_TD_landed,R_avg_opp_TD_att,R_avg_opp_TD_landed,R_avg_HEAD_att,R_avg_HEAD_landed,R_avg_opp_HEAD_att,R_avg_opp_HEAD_landed,R_avg_BODY_att,R_avg_BODY_landed,R_avg_opp_BODY_att,R_avg_opp_BODY_landed,R_avg_LEG_att,R_avg_LEG_landed,R_avg_opp_LEG_att,R_avg_opp_LEG_landed,R_avg_DISTANCE_att,R_avg_DISTANCE_landed,R_avg_opp_DISTANCE_att,R_avg_opp_DISTANCE_landed,R_avg_CLINCH_att,R_avg_CLINCH_landed,R_avg_opp_CLINCH_att,R_avg_opp_CLINCH_landed,R_avg_GROUND_att,R_avg_GROUND_landed,R_avg_opp_GROUND_att,R_avg_opp_GROUND_landed,R_avg_CTRL_time(seconds),R_avg_opp_CTRL_time(seconds),R_total_time_fought(seconds),R_total_rounds_fought,R_total_title_bouts,R_current_win_streak,R_current_lose_streak,R_longest_win_streak,R_wins,R_losses,R_draw,R_win_by_Decision_Majority,R_win_by_Decision_Split,R_win_by_Decision_Unanimous,R_win_by_KO/TKO,R_win_by_Submission,R_win_by_TKO_Doctor_Stoppage,R_Height_cms,R_Reach_cms,R_Weight_lbs,B_age,R_age,weight_class_Flyweight,weight_class_Bantamweight,weight_class_Featherweight,weight_class_Lightweight,weight_class_Welterweight,weight_class_Middleweight,weight_class_LightHeavyweight,weight_class_Heavyweight,weight_class_WomenStrawweight,weight_class_WomenFlyweight,weight_class_WomenBantamweight,weight_class_WomenFeatherweight,weight_class_CatchWeight,weight_class_OpenWeight,B_Stance_Orthodox,B_Stance_Southpaw,B_Stance_Switch,B_Stance_Sideways,B_Stance_Open Stance,R_Stance_Orthodox,R_Stance_Southpaw,R_Stance_Switch,R_Stance_Sideways,R_Stance_Open Stance
Red,False,0.0,0.4,0.42200000000000004,0.5660000000000001,0.12,0.5204,0.0,0.0,0.0,0.0,196.96,80.0,126.2,69.51999999999998,213.64,94.16,178.11999999999998,113.32000000000001,0.96,0.48,6.279999999999999,3.08,154.96,50.08,103.64,50.72,25.799999999999997,17.36,11.36,8.96,16.2,12.560000000000002,11.200000000000001,9.84,192.88,76.52000000000001,94.56,41.160000000000004,3.3600000000000003,3.12,4.680000000000001,4.680000000000001,0.72,0.36,26.96,23.68,23.56,346.64,900.0,9,0,0,1,1,1,2,0,0,1,0,0,0,0,167.64000000000001,175.26,115.0,0.24,0.0,0.42928,0.51656,0.288,0.2348,0.0,0.648,0.0,0.0,207.168,84.768,165.51999999999998,81.976,229.024,103.168,182.928,98.52799999999999,0.904,0.36,6.464,1.96,160.76,46.48,138.552,60.16,28.087999999999997,21.736000000000004,20.208,16.616,18.32,16.552,6.76,5.2,190.024,72.688,134.52,58.232,15.32,10.736,16.288,12.992,1.8239999999999998,1.344,14.712,10.752,51.152,260.952,793.8720000000001,10,0,0,2,1,1,3,0,0,0,1,0,0,0,170.18,172.72,125.0,26.0,26.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
Blue,False,0.05183999999999999,0.0,0.46353466880000005,0.4407987199999999,0.24,0.20328000000000002,0.152478567825408,0.09983692799999999,0.0,0.0,72.23285555199999,33.0,70.12707839999999,30.550424576,95.36,51.54016,91.85437439999998,47.744,2.0,0.7523958784,2.1999999999999997,0.76,55.76583162576896,20.3968,53.583384576,18.04,8.600000000000001,6.0,8.843776,5.928000000000001,5.199999999999999,4.215232,5.428386248851456,4.33412769086387,55.44,21.191008784305186,55.0,20.32,5.6000000000000005,3.7504,5.231999999999999,3.519812096,5.0,3.4572268488206213,3.8,2.592,101.0,96.0,640.22302464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.72,172.72,125.0,0.0,0.64,0.37462399999999996,0.43209600000000004,0.264,0.034991999999999995,0.144,0.8,0.2592,0.4,97.88319999999999,38.4144,98.216,43.57600000000001,118.5584,55.5808,110.22400000000002,51.664,1.8960000000000004,0.8,2.28,0.3887999999999999,69.7376,20.504000000000005,71.70400000000001,23.5824,15.508799999999999,8.2176,17.7392,13.052800000000001,12.636800000000001,9.692799999999998,8.7728,6.9408,89.72319999999999,33.496,86.0736,35.2688,6.540799999999998,3.7791999999999994,4.7744,3.968,1.6192000000000002,1.1392,7.368,4.3392,98.3184,46.113600000000005,790.2719999999999,13,0,3,0,3,3,2,0,0,0,2,0,1,0,165.1,172.72,125.0,27.0,31.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
Blue,False,0.0,0.31776000000000004,0.4528,0.5533984,0.1512,0.5528000000000001,0.0,0.1296,0.0,0.0,82.10528000000001,35.465599999999995,92.05375999999998,50.53952000000001,126.37312,72.80768,143.26688000000001,90.02144000000001,1.7248,0.9504000000000001,2.55776,1.5433600000000003,61.6576,19.42464,69.05024,31.253760000000003,13.65216,10.511680000000002,15.78688,12.570239999999998,6.79552,5.52928,7.216640000000001,6.71552,74.82751999999999,30.35904,60.47488,27.765119999999996,5.146560000000001,3.8105599999999997,20.99616,15.26784,2.1311999999999998,1.296,10.58272,7.5065599999999995,183.72544,343.39104,860.75136,17,0,0,2,2,2,4,0,0,0,1,1,0,0,198.12,205.74,260.0,9.404324042760832e-06,0.40735301654882966,0.45876913958579035,0.49817795699563067,0.0007340468570227192,0.19053970653122468,4.854427462687469e-07,0.4311454469007326,0.0003134566563839999,0.0003540847648212857,93.19279688216162,47.25189328259088,103.40520153377932,49.08562818410789,98.40398878668988,52.453939867481715,128.21847707061497,71.44100164879507,0.008427591723867513,0.0030370198771794417,0.7670361991956978,0.514600254065038,72.35629759244992,30.393656102914868,84.29991130164896,33.08761360692989,12.51219001032105,9.285907245679697,10.567403757916296,8.128890861166909,8.324309279390638,7.572329933996305,8.537886474214053,7.86912371601109,88.82852106761456,44.040844248883666,92.23093343121192,41.29493242317887,4.116621042765519,2.9674851902374453,9.483570763400246,6.766652209693288,0.24765477178153864,0.2435638434697587,1.6906973391671394,1.0240435512357338,2.7005883144061604,124.6313708740464,561.5405422507941,86,5,1,0,7,22,16,0,0,3,9,8,2,0,190.5,195.58,240.0,31.0,44.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
Red,False,0.4040310784,0.29919744,0.5123562260480001,0.4551738398719999,0.34614889472,0.4945145856,1.1322911744000002,0.0,0.13094092799999998,0.0,47.4061221888,24.746786304,64.78744627200001,29.929950208,78.9924544512,53.0440183808,76.107376128,40.037760000000006,3.5310212096000004,0.7323298816000001,3.39999232,1.164668928,31.8286691328,13.476846592000001,52.163836518400004,21.2867523584,7.2520920064,3.9429735424,8.6648004608,6.2073325568,8.3253610496,7.3269661695999995,3.9588092928000007,2.4358652928,37.9422550016,17.8651506688,56.21803182080001,23.5020863488,2.3383914496,1.4172434432,4.6236485632,3.8534141952,7.125475737599999,5.464392191999999,3.9457658879999995,2.5744496640000003,128.72756111360002,108.08133734399999,464.57537054719995,21,0,2,0,2,5,6,0,0,0,0,1,4,0,170.18,175.26,145.0,0.4340856987833074,0.14824668570432303,0.5566168908538461,0.42384682926085443,0.1982443642952063,0.11327473732820442,0.28473907342590926,0.017846370716940032,0.0871354341286159,0.11756402573679581,72.94903224805645,39.99614494337564,71.45417641462184,30.187762541250024,80.1484931208443,46.83966990440064,77.1482496292435,35.04041363717153,0.8486894686103117,0.3613440912975436,2.3696668669768477,0.40358166873822193,52.42198578634982,24.872616839262953,47.921728067025725,11.354746821624571,12.542385131156138,8.77621210543715,9.473742784077105,6.585188774452776,7.9846613305505025,6.347315998675544,14.058705563519016,12.247826945172672,65.02098659617269,34.723511577699064,67.04338020369583,27.345937184132797,4.2326444906019285,3.1018081587919917,2.623595787853322,2.0467877345438112,3.6954011612818443,2.1708252068845972,1.7872004230726943,0.7950376225734146,39.5426154618248,91.78301356583515,512.6810095597688,68,0,0,2,5,15,12,0,0,3,6,1,4,1,177.8,185.42000000000002,145.0,37.0,34.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
Red,False,0.0,0.24,0.36448,0.33984000000000003,0.32096,0.216,0.648,0.0,0.0,0.0,119.552,44.28,80.528,29.144000000000002,158.208,77.39999999999999,117.904,65.008,5.728,1.52,1.016,0.216,95.72800000000001,26.752,70.13600000000001,20.28,16.064,12.088000000000001,8.44,7.5360000000000005,7.76,5.4399999999999995,1.9520000000000002,1.328,108.512,34.608000000000004,72.11200000000001,21.400000000000002,5.88,5.52,6.256,5.824,5.16,4.151999999999999,2.16,1.9200000000000004,207.16799999999998,55.944,636.24,9,0,0,1,1,2,2,0,0,0,1,0,1,0,175.26,180.34,135.0,0.4,0.4,0.33,0.494,0.2,0.2,0.0,0.0,0.0,0.0,191.0,57.0,201.4,99.0,192.20000000000002,57.8,206.2,103.0,2.8,0.8,3.0000000000000004,1.2000000000000002,162.6,37.0,172.39999999999998,78.0,22.0,14.600000000000001,26.2,18.2,6.4,5.4,2.8,2.8,180.6,48.8,192.0,91.4,9.6,7.4,5.8,4.4,0.8,0.8,3.6,3.2,48.4,60.4,767.2,5,0,0,1,1,1,1,0,0,0,0,1,0,0,170.18,170.18,145.0,30.0,28.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
Red,False,0.05183999999999999,0.0,0.46353466880000005,0.4407987199999999,0.24,0.20328000000000002,0.152478567825408,0.09983692799999999,0.0,0.0,72.23285555199999,33.0,70.12707839999999,30.550424576,95.36,51.54016,91.85437439999998,47.744,2.0,0.7523958784,2.1999999999999997,0.76,55.76583162576896,20.3968,53.583384576,18.04,8.600000000000001,6.0,8.843776,5.928000000000001,5.199999999999999,4.215232,5.428386248851456,4.33412769086387,55.44,21.191008784305186,55.0,20.32,5.6000000000000005,3.7504,5.231999999999999,3.519812096,5.0,3.4572268488206213,3.8,2.592,101.0,96.0,640.22302464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160.02,160.02,115.0,0.0,0.0,0.25,0.73,1.0,0.0,1.0,0.0,0.0,0.0,68.0,17.0,26.0,19.0,75.0,23.0,26.0,19.0,1.0,1.0,0.0,0.0,49.0,9.0,17.0,10.0,8.0,5.0,6.0,6.0,11.0,3.0,3.0,3.0,63.0,12.0,26.0,19.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,47.0,0.0,295.0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,165.1,170.18,125.0,28.0,29.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
Blue,False,0.8,0.0,0.48672000000000004,0.36944000000000005,0.53104,0.04752,0.45599999999999996,0.0,0.0,0.216,67.104,30.064000000000004,54.464000000000006,18.584000000000003,89.696,49.904,72.608,30.296,3.208,1.384,0.43200000000000005,0.144,54.25599999999999,19.088,37.192,6.263999999999999,8.128,6.832000000000001,11.32,8.04,4.720000000000001,4.144,5.952,4.28,53.992000000000004,21.296,53.488,18.04,0.43200000000000005,0.288,0.688,0.544,12.680000000000001,8.48,0.288,0.0,240.888,8.639999999999999,549.472,8,0,4,0,4,4,0,0,0,0,1,1,2,0,165.1,172.72,125.0,0.447515136,0.513757696,0.47501220864,0.4169330432,0.21307860992,0.12297851904000001,0.0,0.7315138560000001,0.010077695999999999,0.010077695999999999,102.36310015999999,45.24742860800001,96.46254438400001,38.052865024,112.951220736,55.009976832,104.23768934399999,43.452329984,1.274482688,0.42463436800000004,5.090615808000001,0.587675136,73.547262464,24.012251136,84.635095552,29.064827391999998,8.051517952000001,4.740890112000001,8.800840704,6.251328000000001,20.764319743999998,16.49428736,3.0266081280000003,2.736709632,96.41032908800001,40.438706688,87.33780787200001,32.452273664,1.375285248,1.129273344,2.5193118720000003,1.0287590400000002,4.577485824,3.6794485759999995,6.605424640000001,4.57183232,21.899212799999997,119.198189568,708.0563199999999,25,1,3,0,3,7,3,0,0,1,4,2,0,0,162.56,175.26,125.0,29.0,30.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
Red,False,0.05183999999999999,0.0,0.46353466880000005,0.4407987199999999,0.24,0.20328000000000002,0.152478567825408,0.09983692799999999,0.0,0.0,72.23285555199999,33.0,70.12707839999999,30.550424576,95.36,51.54016,91.85437439999998,47.744,2.0,0.7523958784,2.1999999999999997,0.76,55.76583162576896,20.3968,53.583384576,18.04,8.600000000000001,6.0,8.843776,5.928000000000001,5.199999999999999,4.215232,5.428386248851456,4.33412769086387,55.44,21.191008784305186,55.0,20.32,5.6000000000000005,3.7504,5.231999999999999,3.519812096,5.0,3.4572268488206213,3.8,2.592,101.0,96.0,640.22302464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.8,185.42000000000002,135.0,0.23040006405979382,0.0008738718552922138,0.48631975787931225,0.478665940507881,0.32057418205127186,0.08937972971550352,0.7337834113530148,0.0025095194291575532,0.03112458418046496,0.640188979368733,104.70497102673234,44.056950530988956,120.14573277033668,55.90578177087083,112.18646497448081,50.582066821014216,130.50722697905414,64.19285052607403,0.9145357421628998,0.40053146982744386,0.9516155554361772,0.24686404945563842,78.268695556397,23.246557532814293,88.6567620242232,33.43683347688842,13.399643099672527,9.492960114443159,23.33134379191139,18.117313485729614,13.036632370662803,11.317432883731506,8.157626954202092,4.351634808252796,95.54001199641797,37.42830145868736,113.64271165349939,50.541017185452404,2.958433245152322,2.685032533152272,1.962736265741797,1.8286253564246646,6.206525785162041,3.9436165391493248,4.540284851095498,3.5361392289937585,64.72734332116755,80.46965098129157,631.3587177484786,92,0,2,0,7,24,17,0,0,2,6,5,11,0,172.72,180.34,155.0,31.0,39.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
Red,False,0.05183999999999999,0.0,0.46353466880000005,0.4407987199999999,0.24,0.20328000000000002,0.152478567825408,0.09983692799999999,0.0,0.0,72.23285555199999,33.0,70.12707839999999,30.550424576,95.36,51.54016,91.85437439999998,47.744,2.0,0.7523958784,2.1999999999999997,0.76,55.76583162576896,20.3968,53.583384576,18.04,8.600000000000001,6.0,8.843776,5.928000000000001,5.199999999999999,4.215232,5.428386248851456,4.33412769086387,55.44,21.191008784305186,55.0,20.32,5.6000000000000005,3.7504,5.231999999999999,3.519812096,5.0,3.4572268488206213,3.8,2.592,101.0,96.0,640.22302464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170.18,172.72,135.0,0.784,0.4,0.5014400000000001,0.45696000000000003,0.2,0.41528000000000004,0.24,0.0,0.0,0.0,113.968,54.647999999999996,133.616,66.504,124.31199999999998,63.712,136.544,68.38399999999999,2.8560000000000003,1.2000000000000002,2.6319999999999997,1.1600000000000001,90.944,38.472,100.72800000000001,41.464,10.360000000000001,6.5120000000000005,15.136,10.496,12.664,9.664,17.752,14.544,100.464,44.024,122.328,57.992000000000004,7.36,5.6,10.056000000000001,7.5680000000000005,6.144,5.024,1.2320000000000002,0.9440000000000001,77.75200000000001,33.112,630.016,9,0,0,1,2,2,2,0,0,0,0,1,1,0,167.64000000000001,180.34,135.0,27.0,31.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
Blue,False,0.0497664,0.28159488,0.45668233482239995,0.4247951616000001,0.12881166336,0.12628087316480002,0.06232080383999998,0.03352264704,0.006046617599999999,0.0,180.3065162752,87.3073470464,112.34950887424,51.498807807999995,190.84404676608,96.77715273728,124.96697511936,63.002839162879994,3.41446180864,0.3505895424,6.830032609280001,1.02869762048,132.71803277312,51.48655736832001,84.71673255936,30.90292903936,31.17260089344,22.1247499264,17.81084817408,12.17230524416,16.415882608640004,13.69603975168,9.821928140799999,8.42357352448,152.93502541824,67.53930747904,105.04834285567999,46.996605030400005,21.82538706944,15.0726573056,6.26044536832,3.9040323993599997,5.54610378752,4.695382261760001,1.04072065024,0.5981703782399999,94.4262242304,60.8254578688,831.45410629632,31,0,0,1,7,9,3,0,0,1,4,3,1,0,180.34,185.42000000000002,170.0,0.0,0.0,0.5144,0.2912,0.508,0.05600000000000001,0.0,0.72,0.0,0.0,58.84,31.839999999999996,76.2,26.240000000000002,93.2,62.32000000000001,118.72000000000001,67.24000000000001,3.16,1.0,2.8000000000000003,0.4,50.08,23.480000000000004,56.52,16.0,4.5600000000000005,4.16,17.48,8.440000000000001,4.200000000000001,4.200000000000001,2.2,1.8000000000000003,55.239999999999995,29.28,66.84,19.119999999999997,2.8,2.16,6.32,5.5200000000000005,0.8,0.4,3.04,1.6,291.52,27.200000000000003,637.2,7,0,0,1,2,2,1,0,0,0,2,0,0,0,180.34,182.88,170.0,36.0,33.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
Red,False,0.24,0.24,0.5788,0.43199999999999994,0.14200000000000002,0.1432,0.0,0.0,0.0,0.0,116.8,67.16,124.72,54.32000000000001,152.64,99.28,143.51999999999998,72.08,10.24,1.56,5.640000000000001,1.12,75.96,34.24,97.68,33.92,29.759999999999998,22.880000000000003,18.72,13.2,11.08,10.04,8.32,7.2,94.12,50.04,104.12,41.400000000000006,7.199999999999999,5.68,16.84,9.639999999999999,15.480000000000002,11.440000000000001,3.7600000000000002,3.2800000000000002,180.51999999999998,38.64,736.56,7,0,0,1,2,2,1,0,0,0,1,1,0,0,172.72,177.8,125.0,0.40018807399383044,0.0,0.4329795716437115,0.5091069837300204,0.2987281902600192,0.4255387770748928,0.20596488952872957,0.7180496748544,0.17272811519999998,0.07289293579223038,151.1358497511244,61.21292457904046,122.19755077154244,61.607769895757414,196.97483033864438,99.9416152119509,152.33041795764717,88.75746019755294,9.152003810859417,2.499284809403597,4.760173006343373,1.2108765566861313,100.29953615711437,27.419024445918414,97.29448808027259,41.75215226457948,23.87890644663665,12.3168705876394,19.64858883455058,15.538280189244212,26.95740714737336,21.47702954548265,5.254473856719257,4.317337441933722,133.38670752848282,47.15399955182387,106.61064227437936,49.03569014769582,13.552378997388082,10.496561002630347,13.115590352371711,10.843010164313293,4.196763225253479,3.56236402458624,2.471318144791347,1.7290695837483008,208.41212615297596,169.2796200987394,855.4512391667711,45,1,0,1,2,7,10,0,0,0,6,0,1,0,170.18,167.64000000000001,125.0,32.0,36.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
Red,False,0.0,0.4,0.4373184,0.5274688000000001,0.06998399999999999,0.0475968,0.17279999999999998,0.07776,0.0,0.0,77.72479999999999,35.3952,91.36608000000001,42.58016,87.52447999999998,43.09728,97.2432,47.42048,0.8505600000000001,0.22464,3.7392000000000003,0.39552,58.023680000000006,20.880959999999998,68.05856,24.855039999999995,10.03104,6.0576,16.05376,11.912319999999998,9.670079999999999,8.45664,7.25376,5.8128,72.74911999999999,31.339199999999998,78.29824,31.91424,4.06272,3.3936,11.12736,8.77728,0.91296,0.6624,1.94048,1.88864,60.962880000000006,92.67168000000001,546.8249599999999,16,0,0,2,2,2,4,0,0,0,2,0,0,0,160.02,165.1,115.0,0.24,0.0,0.499696,0.5830879999999998,0.24,0.5671679999999999,0.0,0.4,0.4,0.0,46.9184,25.064,57.88799999999999,31.827199999999998,81.4272,54.3488,85.61440000000002,55.9888,0.7200000000000001,0.7200000000000001,3.552,2.0048,33.382400000000004,13.7712,37.419200000000004,16.5824,7.4912,6.092800000000001,10.814400000000001,7.6032,6.0448,5.199999999999999,9.654399999999999,7.6416,36.604800000000004,15.649599999999998,40.208000000000006,19.224,6.5280000000000005,5.7152,5.8784,4.336,3.7856000000000005,3.6992000000000003,11.801599999999999,8.267199999999999,100.86080000000001,204.98399999999998,580.8463999999999,12,0,0,1,1,2,3,0,0,1,1,0,0,0,160.02,160.02,115.0,38.0,30.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
Red,False,0.0,0.0,0.44,0.54,0.25,0.0,0.0,0.0,0.0,0.0,181.0,80.0,189.0,103.0,187.0,85.0,195.0,108.0,4.0,1.0,2.0,0.0,113.0,31.0,139.0,62.0,61.0,44.0,38.0,29.0,7.0,5.0,12.0,12.0,181.0,80.0,186.0,101.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,94.0,0.0,900.0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,170.18,180.34,135.0,0.0,0.0,0.39,0.492,0.184,0.8,1.0,0.6,1.6,0.6,88.2,34.6,128.4,61.0,120.20000000000002,60.4,153.39999999999998,79.6,5.4,1.0,3.0000000000000004,1.8000000000000003,56.8,15.200000000000001,103.6,40.2,13.0,8.4,15.200000000000001,13.4,18.4,11.0,9.6,7.4,83.80000000000001,30.6,100.0,42.0,3.2,2.8000000000000003,6.2,4.6,1.2000000000000002,1.2000000000000002,22.2,14.4,201.8,306.4,900.0,6,0,0,2,0,0,2,0,0,0,0,0,0,0,177.8,182.88,135.0,30.0,28.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
Blue,False,0.05183999999999999,0.0,0.46353466880000005,0.4407987199999999,0.24,0.20328000000000002,0.152478567825408,0.09983692799999999,0.0,0.0,72.23285555199999,33.0,70.12707839999999,30.550424576,95.36,51.54016,91.85437439999998,47.744,2.0,0.7523958784,2.1999999999999997,0.76,55.76583162576896,20.3968,53.583384576,18.04,8.600000000000001,6.0,8.843776,5.928000000000001,5.199999999999999,4.215232,5.428386248851456,4.33412769086387,55.44,21.191008784305186,55.0,20.32,5.6000000000000005,3.7504,5.231999999999999,3.519812096,5.0,3.4572268488206213,3.8,2.592,101.0,96.0,640.22302464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.26,177.8,145.0,0.13824,0.384,0.5072672,0.40434112,0.414048,0.19687680000000002,0.046655999999999996,0.4,0.046655999999999996,0.508864,118.85292800000002,59.044736,107.538624,43.000384000000004,130.429056,68.85715200000001,111.03494400000001,45.90784,3.7267839999999994,1.725888,1.626176,0.22175999999999998,83.948992,30.872128000000004,84.586048,28.728576,18.688256000000003,13.397632000000002,18.368512000000003,10.278400000000001,16.21568,14.774976,4.584064000000001,3.9934080000000005,104.53932799999998,49.125952,100.28486400000001,37.989568000000006,6.726527999999999,4.286207999999999,2.7407999999999997,2.1217919999999997,7.587072000000001,5.632576,4.51296,2.8890239999999996,158.66259200000002,23.758911999999995,738.88704,17,0,0,2,2,4,3,0,0,1,1,2,0,0,182.88,187.96,155.0,28.0,28.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
Red,False,0.48,0.0,0.5931200000000001,0.39264,0.144,0.25152,0.0,0.0,0.0,0.0,90.896,52.224000000000004,74.624,28.991999999999997,119.56,75.56800000000001,97.48000000000002,46.784000000000006,0.624,0.144,5.832,1.992,52.304,18.663999999999998,46.656000000000006,13.56,15.528000000000002,12.048,11.463999999999999,5.336,23.064,21.512,16.504,10.096,79.27199999999999,45.152,67.56,23.776000000000003,4.744,2.976,6.056,4.208,6.880000000000001,4.096,1.008,1.008,100.80000000000001,219.256,856.512,11,0,0,1,1,2,2,0,0,0,1,1,0,0,190.5,198.12,205.0,0.4,0.144,0.43816,0.48047999999999996,0.08639999999999999,0.0,0.0,0.0,0.0,0.0,67.832,32.28,55.559999999999995,31.119999999999997,75.512,39.96000000000001,65.64,41.199999999999996,2.64,0.96,0.24,0.0,52.792,21.488,28.792,8.735999999999999,10.720000000000002,7.144,14.616000000000001,12.360000000000001,4.319999999999999,3.6479999999999997,12.152000000000001,10.024,61.208000000000006,26.752,45.48,23.631999999999998,5.263999999999999,4.4079999999999995,9.696,7.104,1.3599999999999999,1.12,0.384,0.384,81.03200000000001,27.264000000000003,453.184,8,0,0,2,2,2,2,0,0,0,1,1,0,0,187.96,198.12,205.0,39.0,37.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
Blue,False,0.0,0.08639999999999999,0.57776,0.5071616,0.43501439999999997,0.3084864,1.8598400000000002,0.31776000000000004,0.144,0.24,56.9232,36.10848,49.619839999999996,25.388800000000003,83.8512,57.70912,57.64448,32.977599999999995,8.70656,5.43104,2.22432,0.8937599999999999,50.1952,29.602240000000002,40.57472,16.95328,6.28064,6.05888,8.3232,7.7136,0.44736000000000004,0.44736000000000004,0.72192,0.72192,33.389120000000005,16.39872,37.66752,15.67104,9.0912,5.98688,9.801919999999999,8.325759999999999,14.442880000000002,13.72288,2.1504000000000003,1.3920000000000001,394.09536,95.77888,622.59488,13,0,0,1,3,4,2,0,0,0,1,0,3,0,182.88,190.5,185.0,0.12234239999999998,0.0,0.515550848,0.5003221760000001,0.089741568,0.124437888,0.17510399999999998,0.96,0.144,0.0,74.8128896,37.6525824,64.757568,35.9291648,79.8480512,42.4197504,86.9710848,56.770688,1.8189695999999997,0.49505279999999996,3.4978432,0.8055936,55.799616,22.7075584,46.585996800000004,22.770854400000005,15.331532800000002,11.681945599999999,11.298201599999999,7.251814400000001,3.6817408,3.2630784000000004,6.873369600000001,5.906496000000001,55.391193599999994,26.8926976,45.1819264,20.581312,6.8315008,5.031846400000001,4.2085376000000005,2.7135231999999996,12.5901952,5.7280384,15.367104,12.6343296,98.386496,141.9781248,593.9297792,16,0,4,0,4,5,3,0,0,1,0,3,1,0,187.96,187.96,185.0,29.0,25.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
